CollegeName,BranchName,Quota,CutoffRank
E049  Basaveshwara Engineering College  Bagalkot,IE Info.Science,SCR,125026
E046  H K E`s S L N College of Engineering  Raichur,EC Electronics,GM,125027
E110  Yellamma Dasappa Institute of Technology  Bangalore,EC Electronics,GM,125052
E109  City Engineering College  Bangalore,CS Computers,STG,125055
E144  Srinivas Institute of Technology  Mangalore,EC Electronics,GM,125065
"E146  Shreedevi Institute of Technology  Kenjar, Mangalore",ME Mechanical,GM,125073
"E191  Akshaya Institute of Technology  Linga Pura, Tumkur Dist.",CE Civil,3AG,125075
E227  Cauvery Institute of Technology  Mandya,EC Electronics,GM,125087
E117  Alpha College Engineering  Bangalore,EC Electronics,GM,125095
E100  K N S Institute of Technology  Bangalore,CS Computers,SCG,125102
"E193  A Shama Rao Foundation,  Srinivas School of Engineering  Mukka,",ME Mechanical,GM,125112
E165  Yenepoya Institute Of Technology(Formerly Dr. MVSIT),EE Electrical,GM,125132
E018  Kalpatharu Institute of Technology  Tiptur,IE Info.Science,SCG,125135
E090  Sri Revana Siddeswara Institute of Technology  Bangalore,CS Computers,STG,125141
E117  Alpha College Engineering  Bangalore,CE Civil,GM,125149
E189  NDRK Institute of Technology  Hassan,CS Computers,3AG,125154
E035  Anjuman Engineering College  Bhatkala,CS Computers,GM,125155
"E239  East West College of Engineering  Yelahanka, Bangalore",CE Civil,GM,125165
E042  Khaja Banda Nawaz College of Engineering  Gulbarga,CE Civil,1R,125202
"E238  Mysuru Royal Institute of Technology  Lakshmipura, Mysuru",EC Electronics,GM,125205
E115  S J B Institute of Technology  Bangalore,EE Electrical,STR,125220
E150  P E S Institute of Technology and Management  Shivamogga,EC Electronics,STG,125223
E104  Nagarjuna College of Engineering and Technology  Bangalore (R),EC Electronics,SCG,125243
E151  Mangalore Institute of Technology and Engineering,MT Mechatronics,2BG,125254
"E193  A Shama Rao Foundation,  Srinivas School of Engineering  Mukka,",CS Computers,GM,125270
"E145  Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",IE Info.Science,SCG,125271
E195  Ekalavya Institute of Teachnology  Chamaraja Nagar Tq.,EC Electronics,GM,125296
E133  G S S S Institute of Engineering and Technology for Women,TC Telecommn.,2AG,125300
E017  Sri Siddartha Institute of Technology  Tumkur,IE Info.Science,SCG,125305
E094  Coorg Institute of Technology  Ponnampet,CS Computers,GM,125311
"E210  G Madegowda Institute of Technology  Maddur, Mandya",CE Civil,2AG,125312
E177  Rajeev Institute of Technology  Hassan,EC Electronics,SCG,125333
E207  V S M Institute of Technology,CE Civil,2BG,125352
"E258  Maharaja Institute of Technology  Tandavapura, Mysore",IE Info.Science,GM,125371
E150  P E S Institute of Technology and Management  Shivamogga,CS Computers,SCG,125377
E054  K V G College of Engineering  Sullia,IE Info.Science,GM,125424
E054  K V G College of Engineering  Sullia,ME Mechanical,GM,125429
"E197  Veerappa Nisty Engineering College  Shorapur,Yadigir",CE Civil,GM,125439
E110  Yellamma Dasappa Institute of Technology  Bangalore,ME Mechanical,GM,125444
E213  Lingarajappa Engineering College  Bidar,CE Civil,GM,125445
E083  H.K.B.K.College of Engineering  Bangalore,ME Mechanical,SCG,125470
"E204  Bangalore Technological  Institute  Sarjapura Rd, Bangalore",CS Computers,3BG,125485
E135  K L S Viswanathrao Deshpande Rural Institute of Technology,EE Electrical,2BG,125493
"E515  AGM Rural College OF Engineering & Technology  Varur, Hubli,",CE Civil,GM,125518
E120  Jnanavikasa Institute of Technology  Banagalore Rural Dist.,CE Civil,GM,125519
E220  Alliance University  Bangalore,EE Electrical,SCG,125520
E055  P A College of Engineering  Mangalore,EC Electronics,GM,125543
E063  S J M Institute of Technology  Chitradurga,EC Electronics,SCG,125546
E109  City Engineering College  Bangalore,EC Electronics,GM,125551
"E146  Shreedevi Institute of Technology  Kenjar, Mangalore",CS Computers,GM,125553
E202  Sampoorna Institute of Technology and Research  Channapatana,ME Mechanical,GM,125563
E092  Vemana Institute of Technology  Bangalore,ME Mechanical,3BG,125574
E127  M S Engineering College  Bangalore,ME Mechanical,GM,125581
"E199  AGM Rural Engineering College  Varur,Hubli",CS Computers,2AK,125611
"E199  AGM Rural Engineering College  Varur,Hubli",EC Electronics,SCG,125619
E045  Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellary,EE Electrical,2AG,125645
E252  Mysore College of Engineering and Management  Mysore,CS Computers,3BR,125649
E151  Mangalore Institute of Technology and Engineering,CS Computers,SCG,125657
"E238  Mysuru Royal Institute of Technology  Lakshmipura, Mysuru",CS Computers,3AG,125662
"E145  Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",ME Mechanical,2AG,125685
E111  Sri Venkateshwara College of Engineering  Bangalore,EE Electrical,2AG,125699
"E204  Bangalore Technological  Institute  Sarjapura Rd, Bangalore",CS Computers,3AG,125703
E078  The Oxford College of Engineering  Bangalore,EE Electrical,SCG,125711
E144  Srinivas Institute of Technology  Mangalore,AU Automobile,GM,125721
E116  R.L.Jalappa Institute of Technology  Doddaballapura,EC Electronics,GM,125723
E162  Government Engineering College  Raichur,EC Electronics,SCG,125735
E090  Sri Revana Siddeswara Institute of Technology  Bangalore,ME Mechanical,GM,125739
E117  Alpha College Engineering  Bangalore,CE Civil,SCG,125752
E148  Nandi Institute of Technology and Management Sciences,EE Electrical,GM,125762
E180  Bearys Institute of Technology,EC Electronics,GM,125779
E063  S J M Institute of Technology  Chitradurga,CE Civil,2BR,125786
E160  Sahyadri College of Engg. and Management  Mangalore,ME Mechanical,SCG,125791
E504  Sambhram Institute of Technology  Bangalore (IInd Shift),CS Computers,2AG,125793
"E085  APS College of Engineering  Somanahalli, Bangalore",EC Electronics,SCG,125794
E209  Jyothi Institute of Technology  Bangalore,CE Civil,GM,125797
E186  ACS College of Engineering,ME Mechanical,GM,125810
E117  Alpha College Engineering  Bangalore,CS Computers,1G,125812
E013  Ghousia Engineering College  Ramanagar,EE Electrical,GM,125817
E079  Acharya Institute of Technology  Bangalore,CT Const. Tech.,SCG,125839
E227  Cauvery Institute of Technology  Mandya,CE Civil,2AG,125849
E139  Impact College of Engineering and Applied Sciences  Bangalore,CE Civil,GM,125865
E104  Nagarjuna College of Engineering and Technology  Bangalore (R),ME Mechanical,3BG,125881
E202  Sampoorna Institute of Technology and Research  Channapatana,EC Electronics,GM,125927
"E255  Gitam School Of Technology  Nagadenahalli,Doddaballapur(T)",CE Civil,GM,125941
"E238  Mysuru Royal Institute of Technology  Lakshmipura, Mysuru",CS Computers,1G,125949
E083  H.K.B.K.College of Engineering  Bangalore,CE Civil,2AG,125959
"E193  A Shama Rao Foundation,  Srinivas School of Engineering  Mukka,",CE Civil,GM,125967
E015  Dr.T.Thimmaiah Institute of Technology  K.G.F.,MN Mining,GM,125973
E174  Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of,CS Computers,GM,125979
E103  Global Academy of Technology  Bangalore,ME Mechanical,2BG,125982
E117  Alpha College Engineering  Bangalore,CS Computers,SCG,125990
E055  P A College of Engineering  Mangalore,CE Civil,GM,125993
E013  Ghousia Engineering College  Ramanagar,CS Computers,2AG,126000
E015  Dr.T.Thimmaiah Institute of Technology  K.G.F.,EC Electronics,GM,126001
"E171  Brindavan College of Engineering  Yelahanka, Bangalore",IE Info.Science,1G,126003
E032  R.T.E Socity`s Rural Engineering College  Hulkoti,ME Mechanical,SCG,126006
E163  Government Engineering College  Haveri,EC Electronics,SCR,126010
E044  Bheemanna Khandre Institute of Technology  Bhalki,ME Mechanical,2AG,126011
E110  Yellamma Dasappa Institute of Technology  Bangalore,CE Civil,GM,126050
E112  Sri Krishna Institute of Technology  Bangalore,ME Mechanical,GM,126056
E093  Basavakalyana Engineering College  Basavakalyana,CE Civil,2BR,126084
E070  Bahubali College of Engineering  Shravanabelogala,ME Mechanical,SCG,126104
"E237  Presidency University  Yelahanka, Bangalore",CS Computers,1G,126108
E096  East Point College of Engineering and Technology  Bangalore,CS Computers,1K,126112
"E088  Bangalore College of Engineering and Technology  Chandapura,",CS Computers,2AG,126120
E186  ACS College of Engineering,EC Electronics,2AG,126130
E136  Moodalakatte Institute of Technology  Kundapura,CE Civil,GM,126131
E078  The Oxford College of Engineering  Bangalore,AU Automobile,STR,126139
E095  AMC Engineering College  Bangalore,IE Info.Science,SCG,126145
E176  Navodaya Institute of Technology  Raichur,CE Civil,SCG,126149
E227  Cauvery Institute of Technology  Mandya,ME Mechanical,GM,126178
E079  Acharya Institute of Technology  Bangalore,MN Mining,GM,126190
E092  Vemana Institute of Technology  Bangalore,ME Mechanical,2AG,126193
E207  V S M Institute of Technology,EC Electronics,GM,126201
E113  Sambhram Institute of Technology  Bangalore,CS Computers,SCG,126211
E148  Nandi Institute of Technology and Management Sciences,IE Info.Science,GM,126213
E120  Jnanavikasa Institute of Technology  Banagalore Rural Dist.,EC Electronics,GM,126225
E112  Sri Krishna Institute of Technology  Bangalore,CS Computers,SCG,126236
E173  Sai Vidya Institute of Technology  Bangalore,ME Mechanical,3BG,126246
E132  Secab Institute of Engineering and Technology  Bijapur,CE Civil,1G,126252
E221  Biluru Gurubasava Mahaswamiji Institute of Technology,EC Electronics,GM,126258
E168  Amrutha Institute of Engineering and Mangement  Bidadi Indust.,CS Computers,SCG,126264
E227  Cauvery Institute of Technology  Mandya,CE Civil,3AG,126274
E098  Atria Institute of Technology  Bangalore,EC Electronics,STG,126281
E195  Ekalavya Institute of Teachnology  Chamaraja Nagar Tq.,CS Computers,GM,126296
E079  Acharya Institute of Technology  Bangalore,MS Manufacturing,SCG,126310
"E145  Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",ME Mechanical,1G,126323
E054  K V G College of Engineering  Sullia,EE Electrical,GM,126329
E132  Secab Institute of Engineering and Technology  Bijapur,CE Civil,2AG,126341
E094  Coorg Institute of Technology  Ponnampet,EC Electronics,GM,126386
"E257  CMR University  Chagalatti, Bangalore",BI Information,GM,126398
E046  H K E`s S L N College of Engineering  Raichur,ME Mechanical,2AG,126400
E106  East West Institute of Technology  Bangalore,EC Electronics,SCG,126402
E207  V S M Institute of Technology,ME Mechanical,2AG,126409
E044  Bheemanna Khandre Institute of Technology  Bhalki,EC Electronics,GM,126411
"E237  Presidency University  Yelahanka, Bangalore",ME Mechanical,GM,126413
E109  City Engineering College  Bangalore,ME Mechanical,GM,126416
"E179  P N S Institute of Technology  Nelamangala, Bangalore",IE Info.Science,GM,126430
E188  Vijaya Vittala Institute of Technology  B lore,EC Electronics,GM,126433
"E191  Akshaya Institute of Technology  Linga Pura, Tumkur Dist.",CE Civil,STR,126434
"E199  AGM Rural Engineering College  Varur,Hubli",ME Mechanical,SCR,126445
"E191  Akshaya Institute of Technology  Linga Pura, Tumkur Dist.",ME Mechanical,GM,126454
E159  Karavali Institute of Technology  Mangalore,ME Mechanical,GM,126461
E090  Sri Revana Siddeswara Institute of Technology  Bangalore,CE Civil,STG,126474
E092  Vemana Institute of Technology  Bangalore,ME Mechanical,STG,126497
"E145  Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",TC Telecommn.,GM,126505
E086  Sri Sairam College of Engineering(Formerly Shirdi Sai Engg),ME Mechanical,GM,126509
E055  P A College of Engineering  Mangalore,ME Mechanical,GM,126554
"E172  R.R.Institute of Technology  Chikkabanavara, Bangalore",IE Info.Science,GM,126563
E133  G S S S Institute of Engineering and Technology for Women,TC Telecommn.,SCG,126568
E184  C Byre Gowda Institute of Technology  Kolar,ME Mechanical,GM,126574
"E222  Adarsha Institute of Technology  Devanahalli(T),Bangalore(R)",CS Computers,GM,126583
E174  Dr. Sri. Sri. Sri. Shivakumara Mahaswamyji College of,ME Mechanical,GM,126587
E015  Dr.T.Thimmaiah Institute of Technology  K.G.F.,CS Computers,SCG,126595
E093  Basavakalyana Engineering College  Basavakalyana,ME Mechanical,GM,126618
E221  Biluru Gurubasava Mahaswamiji Institute of Technology,CS Computers,GM,126621
E176  Navodaya Institute of Technology  Raichur,CE Civil,2AG,126629
"E255  Gitam School Of Technology  Nagadenahalli,Doddaballapur(T)",CS Computers,3BG,126633
"E179  P N S Institute of Technology  Nelamangala, Bangalore",CE Civil,GM,126655
"E256  Rai Technology University  Mallohalli(V),Doddaballapur(T)",CS Computers,GM,126661
E184  C Byre Gowda Institute of Technology  Kolar,CS Computers,GM,126665
E189  NDRK Institute of Technology  Hassan,EC Electronics,GM,126687
E013  Ghousia Engineering College  Ramanagar,EC Electronics,GM,126706
"E237  Presidency University  Yelahanka, Bangalore",EE Electrical,GM,126707
E018  Kalpatharu Institute of Technology  Tiptur,EC Electronics,2AR,126711
E108  Saptagiri College of Engineering.  Bangalore,EC Electronics,2BR,126713
E044  Bheemanna Khandre Institute of Technology  Bhalki,CS Computers,GM,126719
"E145  Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",ME Mechanical,STG,126725
E233  Jain Acharya Gundharnandi Maharaj Institute of Technology,CE Civil,GM,126728
E029  Maratha Mandal Engineering College  Belgaum,ME Mechanical,SCR,126735
E013  Ghousia Engineering College  Ramanagar,IE Info.Science,GM,126737
E054  K V G College of Engineering  Sullia,CE Civil,GM,126739
"E088  Bangalore College of Engineering and Technology  Chandapura,",ME Mechanical,GM,126748
E096  East Point College of Engineering and Technology  Bangalore,CE Civil,2AG,126752
E188  Vijaya Vittala Institute of Technology  B lore,ME Mechanical,GM,126765
E136  Moodalakatte Institute of Technology  Kundapura,ME Mechanical,GM,126770
E033  Sri Taralabalu Jagadguru Institute of Technology.  Ranebennur,IE Info.Science,GM,126776
E104  Nagarjuna College of Engineering and Technology  Bangalore (R),ME Mechanical,1G,126781
E176  Navodaya Institute of Technology  Raichur,ME Mechanical,GM,126791
E120  Jnanavikasa Institute of Technology  Banagalore Rural Dist.,CS Computers,3BG,126796
E089  B T L Institute of Technology and Management  Bangalore,IE Info.Science,GM,126805
E504  Sambhram Institute of Technology  Bangalore (IInd Shift),CE Civil,GM,126809
"E237  Presidency University  Yelahanka, Bangalore",EC Electronics,GM,126816
E144  Srinivas Institute of Technology  Mangalore,ME Mechanical,GM,126822
E045  Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellary,EC Electronics,SCG,126829
E044  Bheemanna Khandre Institute of Technology  Bhalki,ME Mechanical,1G,126830
E098  Atria Institute of Technology  Bangalore,ME Mechanical,SCG,126862
E184  C Byre Gowda Institute of Technology  Kolar,CE Civil,GM,126864
E113  Sambhram Institute of Technology  Bangalore,IE Info.Science,SCG,126866
E096  East Point College of Engineering and Technology  Bangalore,ME Mechanical,GM,126876
E176  Navodaya Institute of Technology  Raichur,EE Electrical,GM,126878
E096  East Point College of Engineering and Technology  Bangalore,EE Electrical,GM,126882
"E254  A J Institute Of Engineering And Technology  Boloor Village,",CS Computers,GM,126890
E075  Ballari Institute of Technology and Management  Bellary,EC Electronics,SCG,126891
"E210  G Madegowda Institute of Technology  Maddur, Mandya",ME Mechanical,GM,126903
E195  Ekalavya Institute of Teachnology  Chamaraja Nagar Tq.,CE Civil,GM,126920
E151  Mangalore Institute of Technology and Engineering,EC Electronics,SCG,126925
E195  Ekalavya Institute of Teachnology  Chamaraja Nagar Tq.,ME Mechanical,GM,126934
E139  Impact College of Engineering and Applied Sciences  Bangalore,CS Computers,SCG,126948
E086  Sri Sairam College of Engineering(Formerly Shirdi Sai Engg),EC Electronics,GM,126962
E054  K V G College of Engineering  Sullia,EC Electronics,GM,126970
E221  Biluru Gurubasava Mahaswamiji Institute of Technology,ME Mechanical,GM,126983
E151  Mangalore Institute of Technology and Engineering,CE Civil,SCG,126984
E086  Sri Sairam College of Engineering(Formerly Shirdi Sai Engg),EE Electrical,GM,126987
